27460,0
11767,0
43071,0
28163,0
56605,0
50103,0
51897,0
47125,0
35189,0
27740,0
64881,0
110,0
41235,0
48170,0
32577,0
63635,0
11043,0
47059,0
33265,0
39018,0
60434,0
63203,0
63176,0
11269,0
29000,0
40904,0
52866,0
61593,0
61856,0
50175,0
44463,0
4291,0
8182,0
4503,0
47914,0
9895,0
10641,0
54745,0
59633,0
40927,0
55477,0
38156,0
591,0
53500,0
57213,0
49584,0
37136,0
29178,0
1536,0
16464,0
13220,0
5018,0
53621,0
41401,0
48014,0
19050,0
58127,0
48102,0
5182,0
9947,0
23686,0
59385,0
26505,0
11871,0
13246,0
14463,0
43869,0
45367,0
47300,0
14208,0
7495,0
27458,0
46724,0
26307,0
31222,0
12321,0
17569,0
44897,0
22169,0
50654,0
45054,0
39247,0
16874,0
63979,0
31167,0
40659,0
59494,0
62742,0
51347,0
33338,0
17335,0
62424,0
61708,0
43063,0
37098,0
631,1
16977,0
19975,0
48039,0
31987,0
53744,0
17325,0
8229,0
36349,0
60050,0
35553,0
38045,0
21696,0
32838,0
28955,0
26308,0
33446,0
8300,0
4985,0
63815,0
47707,0
59126,0
35592,0
53998,0
32178,0
20988,0
60481,0
57449,0
45751,0
8086,0
15223,0
11485,0
8522,0
1212,0
60937,0
19237,0
30808,0
33214,0
43705,0
64861,0
56058,0
37645,0
40354,0
58047,0
58183,0
7189,0
26224,0
8998,0
45244,0
35409,0
39040,0
65126,0
50520,0
20701,0
62120,0
60492,0
50316,0
2239,0
10867,0
63002,0
17729,0
19245,0
57916,0
29311,0
22091,0
26895,0
12214,0
61966,0
48182,0
44822,0
45898,0
32542,0
20834,0
59255,0
45212,0
7389,0
57476,0
20420,0
32474,0
1945,0
7969,0
49207,0
5622,0
24064,0
37734,0
46756,0
48938,0
28760,0
526,0
1648,1
19688,0
40128,0
23652,0
47871,0
34379,0
63513,0
59052,0
4763,0
30469,0
41288,0
51886,0
25864,0
22650,0
54931,0
1349,0
17631,0
16294,0
61390,0
409,0
41980,0
33324,0
23767,0
3506,0
17316,0
51638,0
59392,0
30093,1
20738,0
31130,0
56902,0
14834,0
45587,0
17078,0
43072,0
52623,0
52675,0
40726,0
28784,0
31563,0
37832,0
35374,0
52327,0
35485,0
8638,0
9502,0
61049,0
64495,0
21488,0
24282,0
46829,0
8915,0
9991,0
48407,0
56475,0
